depth,SampleID,SeqDay,midSeqDay,Start_Date,StartYr,StartMo,StartDay,MidJDay,Duration,Fr_gt_1000,Fr500_1000,Fr125_500,Fr37_125,Fr_lt_37,Fr_lt_125,MassFlux,pcnt_Carb37_125,pcnt_Carb_lt_37,pcnt_Carb_lt_125,CarbFlux,pcnt_Corg37_125,d13Corg37_125,pcnt_Corg_lt_37,d13Corg_lt_37,d13Corg_lt_37_A,pcnt_Corg_lt_125,d13Corg_lt_125,CorgFlux,pcnt_N37_125,d15N37_125,pcnt_N_lt_37,d15N_lt_37,d15N_lt_37_A,pcnt_N_lt_125,d15N_lt_125,d15N_lt_125_A,Nflux,pcnt_Ppart_lt_37,pcnt_Ppart_lt_125,pcnt_Ppart_lt_1000,pcnt_Psuper,PtotalFlux,pcnt_Opal37_125,pcnt_Opal_lt_37,pcnt_Opal_lt_1000est,OpalFlux,pcnt_Lith_lt_1000est,LithFlux,Comments
500,% 10/14-4,13205,13213,2014-06-04,2014,6,4,162.5,15,8.25,4.48,14.35,nd,nd,46.6,9.82,nd,nd,38.07,3.74,nd,nd,nd,nd,nd,20.08,-21.82,1.97,nd,nd,nd,nd,nd,3.36,1.47,nd,0.33,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/14-5,13220,13228,2014-06-19,2014,6,19,177.5,15,8.79,12.88,24.13,nd,nd,266.13,41.59,nd,nd,44.01,18.3,nd,nd,nd,nd,nd,9.67,-23.13,4.02,nd,nd,nd,nd,nd,1.15,2.69,nd,0.48,nd,nd,nd,1.053,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/14-6,13235,13243,2014-07-04,2014,7,4,192.5,15,3.32,6.15,16.15,nd,nd,192.67,29.11,nd,nd,45.79,13.33,nd,nd,nd,nd,nd,13.09,-22.58,3.81,nd,nd,nd,nd,nd,1.61,2.93,nd,0.47,nd,nd,nd,1.155,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/14-7,13250,13258,2014-07-19,2014,7,19,207.5,15,13.15,2.65,9,nd,nd,89.28,15.21,nd,nd,59.59,9.06,nd,nd,nd,nd,nd,9.96,-22.63,1.51,nd,nd,nd,nd,nd,1.36,2.95,nd,0.21,nd,nd,nd,0.434,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/14-8,13265,13273,2014-08-03,2014,8,3,222.5,15,19.07,4.58,7.84,nd,nd,37.73,9.23,nd,nd,44.18,4.08,nd,nd,nd,nd,nd,12.15,-22.36,1.12,nd,nd,nd,nd,nd,1.87,4.25,nd,0.17,nd,nd,nd,1.631,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/14-9,13280,13288,2014-08-18,2014,8,18,237.5,15,8.98,12.87,29.33,nd,nd,190.41,32.21,nd,nd,43.25,13.93,nd,nd,nd,nd,nd,10.9,-22.36,3.51,nd,nd,nd,nd,nd,1.66,5.3,nd,0.53,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/14-10,13295,13303,2014-09-02,2014,9,2,252.5,15,12,8.95,14.17,nd,nd,92.09,16.96,nd,nd,43.57,7.39,nd,nd,nd,nd,nd,10.75,-22.11,1.82,nd,nd,nd,nd,nd,1.61,5.2,nd,0.27,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/14-11,13310,13317,2014-09-17,2014,9,17,267,14,14.68,6.01,15.76,nd,nd,151.35,26.83,nd,nd,46.79,12.55,nd,nd,nd,nd,nd,11.72,-22.27,3.15,nd,nd,nd,nd,nd,1.88,5.26,nd,0.50,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/14-12,13324,13331,2014-10-01,2014,10,1,281,14,16.22,8.44,15.81,nd,nd,77.78,16.89,nd,nd,47.4,8.01,nd,nd,nd,nd,nd,12.48,-23.13,2.11,nd,nd,nd,nd,nd,1.57,4.28,nd,0.27,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 4/15-1,13346,13353,2014-10-23,2014,10,23,303,14,3.75,1.4,4.09,nd,nd,7.8,2.43,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,8.709,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,% 4/15-2,13360,13367,2014-11-06,2014,11,6,317,14,21.65,4.6,11.34,nd,nd,61.63,14.18,nd,nd,63.68,9.03,nd,nd,nd,nd,nd,11.04,-23.1,1.56,nd,nd,nd,nd,nd,1.77,3.44,nd,0.25,nd,nd,0.249,2.550,396.68,nd,nd,5.02,0.71,7.61,1.08,nd
500,% 4/15-3,13374,13381,2014-11-20,2014,11,20,331,14,10.65,7.44,13.67,nd,nd,120.06,21.69,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,% 4/15-4,13388,13395,2014-12-04,2014,12,4,345,14,21.08,3.8,15.03,nd,nd,115.51,22.2,nd,nd,55.03,12.22,nd,nd,nd,nd,nd,9.64,-22.71,2.14,nd,nd,nd,nd,nd,1.49,1.88,nd,0.33,nd,nd,0.487,1.024,335.51,nd,nd,6.91,1.53,13.03,2.89,nd
500,% 4/15-5,13402,13409,2014-12-18,2014,12,18,359,14,76.15,9.67,31.76,nd,nd,296.65,59.17,nd,nd,64.06,37.91,nd,nd,nd,nd,nd,7.77,-22.68,4.6,nd,nd,nd,nd,nd,1.11,1.72,nd,0.65,nd,nd,0.260,0.680,556.52,nd,nd,9.46,5.60,4.34,2.57,nd
500,% 4/15-6,13416,13424,2015-01-01,2015,1,1,8.5,15,9.25,1.5,20.59,nd,nd,17.19,6.47,nd,nd,68.68,4.44,nd,nd,nd,nd,nd,4.39,-21.49,0.28,nd,nd,nd,nd,nd,0.61,3.82,nd,0.04,nd,nd,nd,0.352,nd,nd,nd,nd,nd,nd,nd,nd
500,% 4/15-7,13431,13439,2015-01-16,2015,1,16,23.5,15,17.75,3.84,25.93,nd,nd,69.41,15.59,nd,nd,81.72,12.74,nd,nd,nd,nd,nd,3.92,-20.24,0.61,nd,nd,nd,nd,nd,0.56,2.17,nd,0.09,nd,nd,0.141,0.389,82.73,nd,nd,4.22,0.66,1.87,0.29,nd
500,% 4/15-8,13446,13454,2015-01-31,2015,1,31,38.5,15,9.51,19.24,67.81,nd,nd,84.97,24.2,nd,nd,67.84,16.42,nd,nd,nd,nd,nd,8.67,-22.61,2.1,nd,nd,nd,nd,nd,1.21,1.03,nd,0.29,nd,nd,0.631,0.117,181.04,nd,nd,5.60,1.36,0.67,0.16,nd
500,% 4/15-9,13461,13469,2015-02-15,2015,2,15,53.5,15,20.02,16.57,42.92,nd,nd,110.11,25.28,nd,nd,65.68,16.61,nd,nd,nd,nd,nd,9.11,-22.95,2.3,nd,nd,nd,nd,nd,1.31,1.58,nd,0.33,nd,nd,0.132,0.192,81.87,nd,nd,9.61,2.43,2.44,0.62,nd
500,% 4/15-10,13476,13484,2015-03-02,2015,3,2,68.5,15,63.62,5.54,39.49,nd,nd,378.96,65.01,nd,nd,73.76,47.96,nd,nd,nd,nd,nd,7.13,-22.89,4.63,nd,nd,nd,nd,nd,0.97,1.01,nd,0.63,nd,nd,0.108,0.204,202.80,nd,nd,10.30,6.70,2.37,1.54,nd
500,% 4/15-11,13491,13498,2015-03-17,2015,3,17,83,14,81.14,43.29,57.55,nd,nd,211.2,56.17,nd,nd,59.36,33.34,nd,nd,nd,nd,nd,12.75,-22.26,7.16,nd,nd,nd,nd,nd,2.14,2.39,nd,1.20,nd,nd,nd,0.072,nd,nd,nd,nd,nd,nd,nd,nd
500,% 4/15-12,13505,13512,2015-03-31,2015,3,31,97,14,57.51,5.18,9.73,nd,nd,66.89,19.9,nd,nd,68.04,13.54,nd,nd,nd,nd,nd,9.72,-21.8,1.94,nd,nd,nd,nd,nd,1.59,4.24,nd,0.32,nd,nd,0.126,0.110,47.02,nd,nd,3.74,0.74,1.94,0.39,nd
500,% 11/15-1,13524,13532,2015-04-19,2015,4,19,116.5,15,0,0.63,7.05,nd,nd,4.08,1.57,nd,nd,63.83,1,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.603,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,% 11/15-2,13539,13547,2015-05-04,2015,5,4,131.5,15,39.76,4.77,18.31,nd,nd,17.47,10.71,nd,nd,39.68,4.25,nd,nd,nd,nd,nd,27.62,-23.67,2.96,nd,nd,nd,nd,nd,4.56,3.31,nd,0.49,nd,nd,nd,2.697,nd,nd,nd,nd,nd,nd,nd,nd
500,% 11/15-3,13554,13562,2015-05-19,2015,5,19,146.5,15,2.16,4.59,6.97,nd,nd,9.22,3.06,nd,nd,51.18,1.57,nd,nd,nd,nd,nd,16.96,-22.72,0.52,nd,nd,nd,nd,nd,2.61,2.47,nd,0.08,nd,nd,nd,4.797,nd,nd,nd,nd,nd,nd,nd,anomalously little material in sample
500,% 11/15-4,13569,13577,2015-06-03,2015,6,3,161.5,15,10.43,5.87,10.59,nd,nd,30.16,7.61,nd,nd,40.13,3.05,nd,nd,nd,nd,nd,16.43,-22.4,1.25,nd,nd,nd,nd,nd,2.52,4.84,nd,0.19,nd,nd,nd,1.743,nd,nd,nd,nd,nd,nd,nd,anomalously little material in sample
500,% 11/15-5,13584,13592,2015-06-18,2015,6,18,176.5,15,1.94,0.91,3.19,nd,nd,27.17,4.43,nd,nd,55.12,2.44,nd,nd,nd,nd,nd,14.59,-22.56,0.65,nd,nd,nd,nd,nd,2.2,4.18,nd,0.10,nd,nd,nd,2.438,nd,nd,nd,nd,nd,nd,nd,anomalously little material in sample
500,% 11/15-6,13599,13606,2015-07-03,2015,7,3,191,14,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,17.24,-21.24,nd,nd,nd,nd,nd,nd,2.83,6.46,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,sample lost
500,% 11/15-7,13613,13620,2015-07-17,2015,7,17,205,14,17.59,5.25,22.64,nd,nd,142.26,26.82,nd,nd,54.25,14.55,nd,nd,nd,nd,nd,11.96,-22.36,3.21,nd,nd,nd,nd,nd,1.63,3.23,nd,0.44,nd,nd,nd,0.614,nd,nd,nd,nd,nd,nd,nd,nd
500,% 11/15-8,13627,13635,2015-07-31,2015,7,31,219.5,15,29.07,5,19.79,nd,nd,69.98,16.51,nd,nd,44.38,7.33,nd,nd,nd,nd,nd,17.42,-22.31,2.88,nd,nd,nd,nd,nd,2.83,2.46,nd,0.47,nd,nd,nd,1.425,nd,nd,nd,nd,nd,nd,nd,nd
500,% 11/15-9,13642,13650,2015-08-15,2015,8,15,234.5,15,24.8,7.98,14.67,nd,nd,44.94,12.32,nd,nd,32.73,4.03,nd,nd,nd,nd,nd,21.95,-21.33,2.7,nd,nd,nd,nd,nd,3.89,2.63,nd,0.48,nd,nd,nd,2.588,nd,nd,nd,nd,nd,nd,nd,nd
500,% 11/15-10,13657,13665,2015-08-30,2015,8,30,249.5,15,25.11,4.87,12.24,nd,nd,69.67,14.92,nd,nd,34.32,5.12,nd,nd,nd,nd,nd,19.13,-21.52,2.85,nd,nd,nd,nd,nd,3.28,4.27,nd,0.49,nd,nd,nd,1.772,nd,nd,nd,nd,nd,nd,nd,nd
500,% 11/15-11,13672,13680,2015-09-14,2015,9,14,264.5,15,59.04,5.81,12.44,nd,nd,126.45,27.16,nd,nd,44.45,12.07,nd,nd,nd,nd,nd,15.3,-21.35,4.15,nd,nd,nd,nd,nd,2.66,3.02,nd,0.72,nd,nd,nd,0.652,nd,nd,nd,nd,nd,nd,nd,nd
500,% 11/15-12,13687,13694,2015-09-29,2015,9,29,279,14,23,1.51,6.61,nd,nd,63.49,13.52,nd,nd,49.21,6.65,nd,nd,nd,nd,nd,13.09,-21.94,1.77,nd,nd,nd,nd,nd,1.93,4.2,nd,0.26,nd,nd,nd,0.812,nd,nd,nd,nd,nd,nd,nd,nd
500,% 11/15-13,13701,13708,2015-10-13,2015,10,13,293,14,56.1,1.88,9.71,nd,nd,40.63,15.48,nd,nd,38.47,5.95,nd,nd,nd,nd,nd,19.64,-21.36,3.04,nd,nd,nd,nd,nd,3.6,6.22,nd,0.56,nd,nd,nd,0.479,nd,nd,nd,nd,nd,nd,nd,nd
500,% 11/15-14,13715,13722,2015-10-27,2015,10,27,307,14,64.65,5.28,6.65,nd,nd,29.79,15.2,nd,nd,33.76,5.13,nd,nd,nd,nd,nd,21.14,-20.69,3.21,nd,nd,nd,nd,nd,3.95,7.18,nd,0.6,nd,nd,nd,0.129,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/16-1,13735,13743,2015-11-16,2015,11,16,327.5,15,8.2,4.03,5.93,nd,nd,12.3,4.06,nd,nd,14.81,0.6,nd,nd,nd,nd,nd,40.67,-23.89,1.65,nd,nd,nd,nd,nd,5.43,8.64,nd,0.22,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,% 04/16-2,13750,13758,2015-12-01,2015,12,1,342.5,15,0,0.62,1.09,nd,nd,1.32,0.4,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,% 04/16-3,13765,13773,2015-12-16,2015,12,16,357.5,15,11.84,0.81,2.23,nd,nd,2.89,2.37,nd,nd,45.86,1.09,nd,nd,nd,nd,nd,26.27,-21.14,0.62,nd,nd,nd,nd,nd,5.63,6.47,nd,0.13,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,% 04/16-4,13780,13788,2015-12-31,2015,12,31,372.5,15,11.29,1.43,4.52,nd,nd,7.69,3.32,nd,nd,44.69,1.48,nd,nd,nd,nd,nd,15.98,-23.44,0.53,nd,nd,nd,nd,nd,2.51,4.17,nd,0.08,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,% 04/16-5,13795,13803,2016-01-15,2016,1,15,22.5,15,15.46,4.27,12.31,nd,nd,55.61,11.69,nd,nd,57.69,6.74,nd,nd,nd,nd,nd,12.91,-22.35,1.51,nd,nd,nd,nd,nd,1.99,4.74,nd,0.23,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/16-6,13810,13817,2016-01-30,2016,1,30,37,14,24.2,7.62,25.91,nd,nd,79.71,19.63,nd,nd,71.79,14.09,nd,nd,nd,nd,nd,8.43,-22.34,1.65,nd,nd,nd,nd,nd,1.16,2.25,nd,0.23,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/16-7,13824,13831,2016-02-13,2016,2,13,51,14,32.22,53.13,90.33,nd,nd,60.91,33.8,nd,nd,78.77,26.62,nd,nd,nd,nd,nd,5.78,-21.96,1.95,nd,nd,nd,nd,nd,0.82,2.99,nd,0.28,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/16-8,13838,13845,2016-02-27,2016,2,27,65,14,43.32,28.08,40.51,nd,nd,44.66,22.37,nd,nd,57.71,12.91,nd,nd,nd,nd,nd,12.19,-22.65,2.73,nd,nd,nd,nd,nd,1.85,4.56,nd,0.41,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/16-9,13852,13859,2016-03-12,2016,3,12,79,14,43.27,7.99,19.91,nd,nd,39.29,15.78,nd,nd,49.91,7.88,nd,nd,nd,nd,nd,16.67,-22.77,2.63,nd,nd,nd,nd,nd,2.59,4.33,nd,0.41,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/16-10,13866,13873,2016-03-26,2016,3,26,93,14,31.71,9.53,20.94,nd,nd,45.03,15.32,nd,nd,45.26,6.93,nd,nd,nd,nd,nd,20.76,-22.12,3.18,nd,nd,nd,nd,nd,3.79,2.41,nd,0.58,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/16-11,13880,13887,2016-04-09,2016,4,9,107,14,11.52,1.61,3.76,nd,nd,26.03,6.13,nd,nd,51.84,3.18,nd,nd,nd,nd,nd,14.68,-21.96,0.9,nd,nd,nd,nd,nd,2.47,5.21,nd,0.15,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/16-1,13898,13906,2016-04-27,2016,4,27,125.5,15,4.6,5.22,21.12,nd,nd,89.26,16.03,nd,nd,54.51,8.74,nd,nd,nd,nd,nd,13.38,-23.42,2.14,nd,nd,nd,nd,nd,1.86,2.13,nd,0.30,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/16-2,13913,13921,2016-05-12,2016,5,12,140.5,15,1.26,2.31,8.06,nd,nd,78.28,11.99,nd,nd,51.03,6.12,nd,nd,nd,nd,nd,16.02,-22.82,1.92,nd,nd,nd,nd,nd,2.14,2.89,nd,0.26,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/16-3,13928,13936,2016-05-27,2016,5,27,155.5,15,0.91,1.27,6.11,nd,nd,31.91,5.36,nd,nd,53.49,2.87,nd,nd,nd,nd,nd,13.45,-23.17,0.72,nd,nd,nd,nd,nd,1.9,2.06,nd,0.10,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/16-4,13943,13951,2016-06-11,2016,6,11,170.5,15,0,1.29,5.65,nd,nd,4.59,1.54,nd,nd,nd,nd,nd,nd,nd,nd,nd,39.89,-23.68,0.61,nd,nd,nd,nd,nd,6.43,4.31,nd,0.10,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,% 10/16-5,13958,13966,2016-06-26,2016,6,26,186,16,0.4,2.49,4.9,nd,nd,4.9,1.59,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,% 10/16-6,13974,13982,2016-07-12,2016,7,12,201.5,15,26.2,8.99,20.58,nd,nd,69.02,16.64,nd,nd,44.24,7.36,nd,nd,nd,nd,nd,17.66,-23.2,2.94,nd,nd,nd,nd,nd,2.98,1.34,nd,0.50,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/16-7,13989,13997,2016-07-27,2016,7,27,216.5,15,38.92,13.33,20.9,nd,nd,152.43,30.08,nd,nd,40.18,12.08,nd,nd,nd,nd,nd,16.16,-22.54,4.86,nd,nd,nd,nd,nd,2.43,2.05,nd,0.73,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/16-8,14004,14012,2016-08-11,2016,8,11,231.5,15,32.36,8.26,21.57,nd,nd,189.18,33.51,nd,nd,53.91,18.07,nd,nd,nd,nd,nd,14.15,-23.12,4.74,nd,nd,nd,nd,nd,1.94,2.31,nd,0.65,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/16-9,14019,14027,2016-08-26,2016,8,26,246.5,15,48.72,1.93,8.22,nd,nd,78.32,18.29,nd,nd,44.36,8.11,nd,nd,nd,nd,nd,15.69,-22.21,2.87,nd,nd,nd,nd,nd,2.67,2.25,nd,0.49,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/16-10,14034,14042,2016-09-10,2016,9,10,261.5,15,25.31,2.05,5.54,nd,nd,58.57,12.2,nd,nd,50.66,6.18,nd,nd,nd,nd,nd,12.61,-22.45,1.54,nd,nd,nd,nd,nd,1.84,2.13,nd,0.22,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/16-11,14049,14057,2016-09-25,2016,9,25,276.5,15,56.92,3.76,8.33,nd,nd,61.57,17.41,nd,nd,52.91,9.21,nd,nd,nd,nd,nd,12.03,-23.07,2.09,nd,nd,nd,nd,nd,1.69,2.13,nd,0.30,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 10/16-12,14064,14072,2016-10-10,2016,10,10,291.5,15,13.66,5.03,5.94,nd,nd,7.53,4.29,nd,nd,nd,nd,nd,nd,nd,nd,nd,18.07,-22.82,0.77,nd,nd,nd,nd,nd,2.95,1.78,nd,0.13,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,% 04/17-1,14083,14090,2016-10-29,2016,10,29,310,14,4.16,0.64,0.99,nd,nd,0,0.83,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,% 04/17-2,14097,14104,2016-11-12,2016,11,12,324,14,11.47,9.68,14.48,nd,nd,76.24,15.98,nd,nd,75.72,12.1,nd,nd,nd,nd,nd,8.24,-21.99,1.32,nd,nd,nd,nd,nd,1.46,3.4,nd,0.23,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/17-3,14111,14118,2016-11-26,2016,11,26,338,14,20.16,4.67,7.96,nd,nd,31.94,9.25,nd,nd,71.63,6.62,nd,nd,nd,nd,nd,10.64,-22.92,0.98,nd,nd,nd,nd,nd,1.7,2.31,nd,0.16,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/17-4,14125,14133,2016-12-10,2016,12,10,352.5,15,37.17,3.88,19.24,nd,nd,147.23,27.67,nd,nd,67.52,18.68,nd,nd,nd,nd,nd,8.19,-22.68,2.27,nd,nd,nd,nd,nd,1.18,1.21,nd,0.33,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/17-5,14140,14148,2016-12-25,2016,12,25,367.5,15,26.95,5.7,22.49,nd,nd,159.66,28.64,nd,nd,64.24,18.4,nd,nd,nd,nd,nd,8.47,-22.49,2.42,nd,nd,nd,nd,nd,1.19,1.18,nd,0.34,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/17-6,14155,14163,2017-01-09,2017,1,9,16.5,15,28.34,15.62,63.51,nd,nd,364.56,62.94,nd,nd,68.61,43.18,nd,nd,nd,nd,nd,6.96,-23.06,4.38,nd,nd,nd,nd,nd,1.02,0.44,nd,0.64,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/17-7,14170,14178,2017-01-24,2017,1,24,31.5,15,46.56,16.22,81.66,nd,nd,353.93,66.45,nd,nd,57.2,38.01,nd,nd,nd,nd,nd,8.74,-21.74,5.81,nd,nd,nd,nd,nd,1.28,2.22,nd,0.85,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/17-8,14185,14192,2017-02-08,2017,2,8,46,14,17.93,8.14,15.72,nd,nd,32.14,10.56,nd,nd,64.71,6.83,nd,nd,nd,nd,nd,13.04,-22.57,1.38,nd,nd,nd,nd,nd,1.95,1.13,nd,0.21,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/17-9,14198,14205,2017-02-22,2017,2,22,59,14,54.56,9.36,21.46,nd,nd,81.88,23.89,nd,nd,53.37,12.75,nd,nd,nd,nd,nd,14.4,-22.37,3.44,nd,nd,nd,nd,nd,2.11,1.77,nd,0.50,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/17-10,14213,14221,2017-03-08,2017,3,8,74.5,15,47.89,29.01,43.25,nd,nd,120.78,32.12,nd,nd,63.75,20.48,nd,nd,nd,nd,nd,11.21,-22.67,3.6,nd,nd,nd,nd,nd,1.69,1.52,nd,0.54,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/17-11,14228,14236,2017-03-23,2017,3,23,89.5,15,130.96,83.65,69.75,nd,nd,379.63,88.53,nd,nd,63.56,56.27,nd,nd,nd,nd,nd,9.11,-22.35,8.06,nd,nd,nd,nd,nd,1.29,1.16,nd,1.14,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 04/17-12,14243,14251,2017-04-07,2017,4,7,104.5,15,88.14,27.58,46.42,nd,nd,79.06,32.16,nd,nd,64.32,20.69,nd,nd,nd,nd,nd,11.14,-22.3,3.58,nd,nd,nd,nd,nd,1.72,2.16,nd,0.55,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 08/17-1,14261,14243,2017-04-25,2017,4,25,123,16,27.33,4.98,20.77,nd,nd,76.28,16.17,nd,nd,51.04,8.25,nd,nd,nd,nd,nd,14.07,2.41,2.27,nd,nd,nd,nd,nd,2.41,2.17,nd,0.39,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 08/17-2,14277,14243,2017-05-11,2017,5,11,138.5,15,6.87,2.57,6.71,nd,nd,3.86,2.67,nd,nd,47.01,1.25,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,swimmer/fish contamination or anoxic
500,% 08/17-3,14292,14243,2017-05-26,2017,5,26,153.5,15,4.05,3.46,10.58,nd,nd,61.51,10.61,nd,nd,66.19,7.03,nd,nd,nd,nd,nd,10.9,1.52,1.16,nd,nd,nd,nd,nd,1.52,1.45,nd,0.16,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 08/17-4,14307,14243,2017-06-10,2017,6,10,169,16,8.84,4.64,15.78,nd,nd,148.64,22.24,nd,nd,60.68,13.49,nd,nd,nd,nd,nd,9.95,1.41,2.21,nd,nd,nd,nd,nd,1.41,1.49,nd,0.31,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 08/17-5,14323,14243,2017-06-26,2017,6,26,184,14,0,0.88,4.53,nd,nd,30.4,5.12,nd,nd,48.11,2.46,nd,nd,nd,nd,nd,10.82,1.52,0.55,nd,nd,nd,nd,nd,1.52,2.22,nd,0.08,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,anomalously little material in sample
500,% 08/17-6,14337,14243,2017-07-10,2017,7,10,198.5,15,3.15,3.71,6.71,nd,nd,68.14,10.9,nd,nd,60.73,6.62,nd,nd,nd,nd,nd,11.78,1.74,1.28,nd,nd,nd,nd,nd,1.74,2.05,nd,0.19,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 08/17-7,14352,14243,2017-07-25,2017,7,25,213.5,15,23.99,6.58,13.19,nd,nd,127.36,22.82,nd,nd,54.93,12.53,nd,nd,nd,nd,nd,12.21,1.79,2.79,nd,nd,nd,nd,nd,1.79,3.29,nd,0.41,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
500,% 01/18-1,14383,14383,2017-08-25,2017,8,25,244,14,9.87,3.75,8.59,nd,nd,9.96,4.6,nd,nd,nd,nd,nd,nd,nd,nd,nd,15.45,2.54,0.71,nd,nd,nd,nd,nd,2.54,5.05,nd,0.12,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,anomalously little material in sample
